id,title,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genres,genre_count,in_collection,adult,status
134411,Snitch,2013-02-21,2013,35000000,42930462,112,6.045,6.123,2476,en,Action,1,False,False,Released
135397,Jurassic World,2015-06-06,2015,150000000,1671537444,124,11.7892,6.7,21484,en,"Adventure, Science Fiction",2,True,False,Released
135718,OMG: Oh My God!,2012-09-28,2012,2500000,19000000,125,1.6524,7.24,286,hi,"Comedy, Drama",2,True,False,Released
136087,The Giant King,2012-10-04,2012,2723311,1424291,100,0.7087,6.2,12,th,"Animation, Fantasy, Comedy, Adventure, Science Fiction",5,False,False,Released
136400,2 Guns,2013-08-02,2013,61000000,131940411,109,5.5433,6.54,4465,en,"Action, Comedy, Crime",3,False,False,Released
136418,Hummingbird,2013-05-07,2013,20000000,8352885,100,6.3606,6.176,1848,en,"Action, Thriller",2,False,False,Released
136619,Pinocchio,2012-10-05,2012,8000000,2787008,84,0.6259,5.9,33,it,"Animation, Family, Fantasy",3,False,False,Released
136795,The Heat,2013-06-27,2013,43000000,229930771,117,6.2603,6.593,4148,en,"Action, Comedy, Crime",3,False,False,Released
136797,Need for Speed,2014-03-12,2014,66000000,203277636,132,6.4954,6.432,4671,en,"Action, Crime, Drama, Thriller",4,False,False,Released
136799,Trolls,2016-10-13,2016,125000000,347337803,92,8.1895,6.628,3800,en,"Family, Animation, Fantasy, Adventure, Comedy, Music",6,True,False,Released
136835,No Good Deed,2014-09-10,2014,13200000,53830415,84,5.0745,5.946,676,en,"Crime, Thriller",2,False,False,Released
137093,Last Vegas,2013-10-31,2013,28000000,134400000,105,5.2949,6.401,2255,en,Comedy,1,False,False,Released
137094,Jack Ryan: Shadow Recruit,2014-01-15,2014,60000000,135500000,105,5.9256,6.122,3057,en,"Action, Drama, Thriller",3,False,False,Released
137106,The Lego Movie,2014-02-06,2014,60000000,470759687,100,8.5323,7.421,8402,en,"Animation, Family, Adventure, Comedy, Fantasy",5,True,False,Released
137113,Edge of Tomorrow,2014-05-27,2014,178000000,370541256,114,11.3435,7.637,14951,en,"Action, Science Fiction",2,False,False,Released
137116,Smurfs: The Lost Village,2017-03-23,2017,60000000,197183546,89,5.6912,6.349,1549,en,"Family, Comedy, Adventure, Animation",4,False,False,Released
137180,Aiyyaa,2012-10-12,2012,1200000,2500000,146,0.9442,4.7,31,hi,"Romance, Comedy",2,False,False,Released
137321,Winter's Tale,2014-02-13,2014,60000000,30800231,118,4.5564,6.259,1407,en,"Drama, Fantasy, Mystery, Romance",4,False,False,Released
137366,Led Zeppelin: Celebration Day,2012-10-17,2012,1000000,10000000,124,1.2529,8.1,54,en,Music,1,False,False,Released
137548,Gladiators of Rome,2012-10-18,2012,40000000,10079201,94,0.9275,5.7,150,it,"Animation, Family",2,False,False,Released
137698,The Dance of Reality,2013-06-19,2013,3000000,558636,130,0.6728,7.177,206,es,"Drama, Fantasy",2,False,False,Released
138103,The Expendables 3,2014-08-07,2014,95000000,214657577,126,9.8097,6.204,5310,en,"Action, Adventure, Thriller",3,True,False,Released
138122,Student Of The Year,2012-10-19,2012,8391922,13749809,146,1.5677,5.792,190,hi,"Comedy, Drama, Romance",3,True,False,Released
138222,Best Man Down,2012-10-20,2012,1500000,1938,90,1.7062,6.661,202,en,"Comedy, Drama",2,False,False,Released
138370,Luv Shuv Tey Chicken Khurana,2012-11-02,2012,460000,1600000,140,0.5407,6.333,18,hi,Comedy,1,False,False,Released
138832,We're the Millers,2013-08-07,2013,37000000,270000000,110,8.7094,6.84,9404,en,"Comedy, Crime",2,False,False,Released
138843,The Conjuring,2013-07-18,2013,13000000,321293998,112,18.5455,7.536,12631,en,"Horror, Thriller",2,True,False,Released
139038,A Haunted House,2013-01-11,2013,2500000,60141683,86,7.4851,5.946,2036,en,"Comedy, Horror",2,True,False,Released
139357,Pizza,2012-10-19,2012,240000,2800000,127,0.5853,6.9,79,ta,"Thriller, Comedy, Romance, Horror",4,True,False,Released
139380,Nativity 2: Danger in the Manger!,2012-11-23,2012,4095000,14433981,105,0.6222,5.5,108,en,"Comedy, Family",2,True,False,Released
139455,Silent Night,2012-11-30,2012,5000000,130781,94,1.4078,5.176,330,en,"Comedy, Horror, Thriller, Mystery",4,False,False,Released
139521,Matru Ki Bijlee Ka Mandola,2013-01-10,2013,6500000,8100000,151,0.9883,5.593,43,hi,"Comedy, Drama",2,False,False,Released
139567,Fire with Fire,2012-08-31,2012,20000000,2500277,97,3.3896,5.668,725,en,"Action, Crime, Drama, Thriller",4,False,False,Released
139900,The Apostle,2012-10-31,2012,7648160,59810,84,0.7866,7.3,57,gl,"Animation, Mystery, Horror",3,False,False,Released
139948,Burn,2012-11-01,2012,225000,111300,86,0.4895,7.4,24,en,Documentary,1,False,False,Released
140300,Kung Fu Panda 3,2016-01-23,2016,145000000,521170825,95,10.3841,6.921,6540,en,"Animation, Action, Adventure, Comedy, Family",5,True,False,Released
140607,Star Wars: The Force Awakens,2015-12-15,2015,245000000,2068223624,136,12.5215,7.25,20448,en,"Adventure, Action, Science Fiction",3,True,False,Released
140818,Ragnarok,2013-10-04,2013,6500000,3721345,93,1.6189,5.7,239,no,"Action, Adventure",2,False,False,Released
140823,Saving Mr. Banks,2013-11-29,2013,35000000,112544580,126,3.1901,7.337,3477,en,"Comedy, Drama, History",3,False,False,Released
140870,Minuscule: Valley of the Lost Ants,2013-11-17,2013,19700000,30000000,89,1.4908,6.977,472,fr,"Animation, Adventure, Family",3,True,False,Released
140896,Son of Sardaar,2012-11-13,2012,4300000,2200000,141,0.9701,4.597,67,hi,"Action, Comedy, Romance",3,True,False,Released
141052,Justice League,2017-11-15,2017,300000000,661326987,120,10.8776,6.071,13612,en,"Action, Adventure, Science Fiction",3,False,False,Released
141289,Pokkiri Raja,2010-05-07,2010,1260000,4700000,136,0.7516,5.3,19,ml,Action,1,True,False,Released
141520,Rita's Last Fairy Tale,2012-10-18,2012,200000,486937,100,0.3068,5.9,22,ru,"Drama, Fantasy, Mystery",3,False,False,Released
141581,Nous York,2012-11-06,2012,5900000,5189055,98,0.77,4.743,251,fr,"Adventure, Comedy, Drama, Romance",4,False,False,Released
142487,The Precocious and Brief Life of Sabina Rivas,2012-11-09,2012,4620000,2395000,115,1.0774,7.1,119,es,Drama,1,False,False,Released
142948,Traffic,2011-01-07,2011,567000,2930000,122,0.5384,6.9,38,ml,Thriller,1,False,False,Released
143010,Thuppakki,2012-11-13,2012,11000000,23000000,170,1.3011,7.301,113,ta,"Action, Thriller",2,False,False,Released
144336,Sabotage,2014-03-28,2014,35000000,22126842,110,4.1311,5.613,1513,en,"Action, Drama, Thriller, Crime",4,False,False,Released
144340,Admission,2013-03-21,2013,13000000,18637201,107,1.8137,5.609,646,en,"Comedy, Drama, Romance",3,False,False,Released
144752,Tango Libre,2012-11-28,2012,3990000,612377,98,0.4539,5.6,27,fr,"Drama, Romance, Music",3,False,False,Released
144789,I'm So Excited!,2013-03-08,2013,5000000,11724119,90,1.3153,5.706,715,es,Comedy,1,False,False,Released
145135,Dark Skies,2013-02-21,2013,3500000,27858103,97,3.5204,6.338,1920,en,"Science Fiction, Thriller, Horror",3,False,False,Released
145197,Upstream Color,2013-04-05,2013,100000,444098,96,1.9747,6.34,803,en,"Drama, Science Fiction",2,False,False,Released
145220,Muppets Most Wanted,2014-03-20,2014,50000000,80400000,107,3.901,6.3,890,en,"Comedy, Adventure, Crime, Family",4,True,False,Released
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013-12-25,2013,9250000,51167572,115,1.6338,6.82,1008,sv,"Adventure, Comedy, Drama",3,True,False,Released
146198,Triple 9,2016-02-19,2016,20000000,12600000,115,3.505,5.985,2262,en,"Action, Crime, Adventure, Thriller",4,False,False,Released
146203,The Last Exorcism Part II,2013-02-28,2013,5000000,15200000,88,1.807,4.682,600,en,"Horror, Thriller",2,True,False,Released
146216,RED 2,2013-07-18,2013,84000000,148075565,116,5.8062,6.532,4296,en,"Action, Comedy, Crime, Thriller",4,True,False,Released
146227,Getaway,2013-08-29,2013,18000000,10501938,90,2.3003,5.029,663,en,"Action, Crime",2,False,False,Released
146233,Prisoners,2013-09-19,2013,46000000,122127446,153,11.8137,8.103,12951,en,"Drama, Thriller, Crime",3,False,False,Released
146238,Runner Runner,2013-09-24,2013,30000000,62600000,88,2.5867,5.63,1318,en,"Crime, Thriller, Drama",3,False,False,Released
146239,Delivery Man,2013-10-10,2013,26000000,51164106,105,2.8993,6.248,1578,en,Comedy,1,False,False,Released
146301,Paranormal Activity: The Ghost Dimension,2015-10-21,2015,10000000,78903124,87,3.1932,5.301,1460,en,"Horror, Thriller",2,True,False,Released
146304,The Best Man Holiday,2013-11-15,2013,17000000,71625195,123,2.5818,6.5,278,en,Comedy,1,True,False,Released
146381,Justin and the Knights of Valour,2013-08-09,2013,22000000,19799759,90,2.6903,5.903,330,en,"Animation, Adventure",2,False,False,Released
146582,Naduvula Konjam Pakkatha Kaanom,2012-11-30,2012,120000,885000,161,0.4062,7.4,32,ta,"Comedy, Drama",2,False,False,Released
147441,Exodus: Gods and Kings,2014-12-03,2014,140000000,268031828,150,7.7952,5.881,4824,en,"Adventure, Drama, Action",3,False,False,Released
147773,The Way Way Back,2013-06-06,2013,4600000,23198652,103,3.0225,7.139,1921,en,"Comedy, Drama",2,False,False,Released
147868,The Worst Christmas of My Life,2012-12-22,2012,6843500,10703234,86,0.371,5.9,537,it,Comedy,1,True,False,Released
148265,Eega,2012-07-05,2012,5990000,19450000,145,1.4792,7.082,244,te,"Fantasy, Action",2,False,False,Released
148284,Enthiran,2010-10-01,2010,26400000,62000000,176,2.4101,6.6,246,ta,"Action, Science Fiction, Adventure",3,True,False,Released
149087,Turning Tide,2013-11-06,2013,1700000,7029858,97,0.8262,6.23,236,fr,"Adventure, Drama",2,False,False,Released
149101,King of Katoren,2012-12-05,2012,6731770,1850000,120,0.2847,7.6,12,nl,"Family, Adventure",2,False,False,Released
149427,Journey to the Christmas Star,2012-11-09,2012,5000000,7419431,80,0.7918,6.0,188,no,"Fantasy, Adventure, Family",3,False,False,Released
149798,Legatee,2012-11-29,2012,6500000,6969292,102,0.7486,2.8,30,ru,"Action, Crime",2,False,False,Released
149870,The Wind Rises,2013-07-20,2013,30000000,117932401,126,5.7119,7.793,3339,ja,"Animation, Drama, History, Romance",4,False,False,Released
149871,The Tale of The Princess Kaguya,2013-11-23,2013,49300000,24366656,137,5.5771,8.096,1966,ja,"Animation, Drama, Fantasy",3,False,False,Released
150117,I Give It a Year,2013-02-08,2013,13000000,29200000,97,2.3499,5.526,789,en,"Comedy, Romance",2,False,False,Released
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013-02-01,2013,8000000,5127434,101,2.5963,5.819,556,en,"Horror, Drama, Thriller",3,True,False,Released
150540,Inside Out,2015-06-17,2015,175000000,857611174,95,21.4368,7.909,23356,en,"Animation, Family, Adventure, Drama, Comedy",5,True,False,Released
150689,Cinderella,2015-03-06,2015,95000000,543514353,105,15.1661,6.822,7366,en,"Romance, Fantasy, Family, Drama",4,False,False,Released
151321,Best Actor,2010-12-09,2010,700000,3890000,155,0.4898,6.2,19,ml,"Comedy, Family",2,False,False,Released
151363,Ethir Neechal,2013-05-01,2013,700000,4200000,134,0.564,6.5,27,ta,"Romance, Comedy",2,False,False,Released
151368,Open Windows,2014-07-04,2014,4000000,100000,101,1.5455,5.1,479,en,"Thriller, Action, Crime",3,False,False,Released
151708,Colosio,2012-06-08,2012,4615385,4346138,100,0.7898,7.0,41,es,"Crime, Drama, Thriller",3,False,False,Released
151743,Lost in Thailand,2012-12-12,2012,2200000,208000000,105,1.9203,6.434,136,zh,"Comedy, Adventure, Drama",3,True,False,Released
151960,Planes,2013-08-09,2013,50000000,219788712,91,5.0207,5.93,1810,en,"Animation, Family, Adventure, Comedy",4,True,False,Released
152259,Phantom,2013-01-03,2013,10000000,1197759,99,2.7822,5.863,343,en,Thriller,1,False,False,Released
152532,Dallas Buyers Club,2013-11-01,2013,5000000,55736588,117,6.3581,7.9,9026,en,"Drama, History",2,False,False,Released
152584,Blue Is the Warmest Color,2013-10-09,2013,4300000,19796489,180,3.7082,7.1,4841,fr,"Romance, Drama",2,False,False,Released
152599,The Immigrant,2013-11-27,2013,16000000,5867686,117,3.3881,6.3,872,en,"Drama, Romance",2,False,False,Released
152601,Her,2013-12-18,2013,23000000,47351251,126,15.6794,7.84,15222,en,"Romance, Science Fiction, Drama",3,False,False,Released
152603,Only Lovers Left Alive,2013-12-12,2013,7000000,8213623,123,2.9838,7.202,2380,en,"Drama, Romance, Fantasy",3,False,False,Released
152620,Sevenes,2011-08-31,2011,1000000,2000000,150,0.4443,5.0,10,ml,"Action, Crime",2,False,False,Released
152737,August: Osage County,2013-12-26,2013,25000000,74188937,121,4.081,6.858,1583,en,"Comedy, Drama",2,False,False,Released
152742,The Best Offer,2013-01-01,2013,13500000,19255873,131,2.8662,7.806,3043,it,"Drama, Romance, Crime",3,False,False,Released
152747,All Is Lost,2013-08-23,2013,9000000,6108720,106,3.31,6.6,1741,en,"Action, Adventure, Drama",3,False,False,Released
152748,Ain't Them Bodies Saints,2013-07-03,2013,4000000,1031243,96,2.0192,6.1,457,en,"Crime, Drama, Romance, Western",4,False,False,Released
152760,The Monuments Men,2014-01-24,2014,70000000,154984035,118,5.7786,6.06,3793,en,"War, Drama, History, Action",4,False,False,Released
152780,The Past,2013-05-17,2013,11000000,10631747,130,1.6073,7.236,611,fr,"Drama, Mystery",2,False,False,Released
153158,Underdogs,2013-07-18,2013,21000000,32768940,107,4.1289,6.983,547,es,"Animation, Adventure, Romance",3,False,False,Released
153518,The Angry Birds Movie,2016-05-11,2016,73000000,349779543,97,9.532,6.256,3956,en,"Animation, Adventure, Comedy, Family",4,True,False,Released
153795,Straight A's,2013-01-16,2013,2000000,61669,89,0.92,5.187,139,en,"Comedy, Drama",2,False,False,Released
154366,Husbands in Goa,2012-09-21,2012,500000,1550000,150,0.4262,4.3,11,ml,Comedy,1,False,False,Released
154400,The Drop,2014-09-12,2014,12600000,19054534,106,7.6057,6.83,2404,en,"Drama, Crime",2,False,False,Released
155084,13 Sins,2014-04-11,2014,5000000,13809,93,3.7693,6.319,1195,en,"Horror, Thriller",2,False,False,Released
156022,The Equalizer,2014-09-24,2014,55000000,192330738,132,19.4564,7.284,9870,en,"Thriller, Action, Crime",3,True,False,Released
156700,The Kings of Summer,2013-01-19,2013,1500000,1400000,95,2.8121,7.0,1221,en,"Comedy, Drama",2,False,False,Released
156711,Austenland,2013-08-15,2013,4900000,2159041,97,1.6622,6.367,482,en,"Comedy, Romance",2,False,False,Released
157099,Better Living Through Chemistry,2014-03-14,2014,5000000,75143,91,2.4461,5.9,315,en,"Drama, Comedy",2,False,False,Released
157336,Interstellar,2014-11-05,2014,165000000,746606706,169,59.15,8.47,39472,en,"Adventure, Drama, Science Fiction",3,False,False,Released
157350,Divergent,2014-03-14,2014,85000000,288885818,140,10.769,6.904,13404,en,"Action, Adventure, Science Fiction",3,True,False,Released
157351,The Truth About Emanuel,2013-04-26,2013,1300000,4404,96,3.2243,5.961,294,en,"Drama, Thriller",2,False,False,Released
157353,Transcendence,2014-04-16,2014,100000000,103039258,119,5.4387,6.069,5771,en,"Thriller, Science Fiction, Drama, Mystery",4,False,False,Released
157354,Fruitvale Station,2013-07-26,2013,900000,17600000,82,2.7565,7.356,1416,en,Drama,1,False,False,Released
157360,In a World...,2013-08-09,2013,1000000,2963902,93,2.3697,6.341,563,en,Comedy,1,False,False,Released
157370,Kill Your Darlings,2013-10-16,2013,5600000,1600000,103,3.1269,7.029,1402,en,"Drama, Romance, Thriller",3,False,False,Released
157384,Mother of George,2013-08-26,2013,750000,157937,106,0.265,5.3,31,en,Drama,1,False,False,Released
157386,The Spectacular Now,2013-08-02,2013,2500000,6854611,95,3.6498,6.679,3003,en,"Comedy, Drama, Romance",3,False,False,Released
157433,Pet Sematary,2019-04-04,2019,21000000,113118226,101,5.3034,5.746,3411,en,Horror,1,True,False,Released
157544,The Vatican Tapes,2015-07-23,2015,13000000,1784763,91,2.4369,5.354,818,en,"Thriller, Horror",2,False,False,Released
157547,Oculus,2014-04-03,2014,5000000,44459951,104,4.0957,6.499,3161,en,Horror,1,False,False,Released
157820,Mood Indigo,2013-01-10,2013,16040770,10435322,131,1.0409,6.131,650,fr,"Drama, Fantasy",2,False,False,Released
157827,Louder Than Bombs,2015-10-01,2015,11000000,1400000,105,2.581,6.472,374,en,Drama,1,False,False,Released
157829,The Disappearance of Eleanor Rigby: Them,2014-05-14,2014,3000000,1448076,119,1.6074,6.156,308,en,Drama,1,True,False,Released
157834,The Zero Theorem,2013-09-20,2013,8500000,770706,107,1.9042,6.081,1326,en,"Drama, Fantasy, Science Fiction",3,False,False,Released
157841,The Young and Prodigious T.S. Spivet,2013-10-16,2013,33000000,9494789,105,3.2985,6.875,883,en,"Adventure, Drama, Family",3,False,False,Released
157843,Queen of the Desert,2015-09-03,2015,15000000,1592853,128,2.5667,5.879,303,en,"Drama, Adventure, History",3,False,False,Released
157845,The Rover,2014-06-04,2014,12250000,2510007,103,3.0445,6.273,1041,en,"Crime, Drama",2,False,False,Released
157847,Joe,2014-04-11,2014,4000000,2431443,118,2.2802,6.527,1026,en,Drama,1,False,False,Released
157849,A Most Wanted Man,2014-07-25,2014,15000000,31554855,121,2.2605,6.474,1470,en,Thriller,1,False,False,Released
157851,Maps to the Stars,2014-05-21,2014,15000000,4510000,112,2.3919,6.185,1140,en,Drama,1,False,False,Released
158011,The Call,2013-03-14,2013,13000000,68572378,96,6.4822,6.793,3049,en,"Crime, Thriller",2,False,False,Released
158015,The Purge,2013-05-31,2013,3000000,91266581,85,8.7272,6.25,8798,en,"Science Fiction, Horror, Thriller",3,True,False,Released
158426,Collision,2013-01-30,2013,7700000,467282,101,1.1987,5.7,106,en,"Action, Thriller, Romance",3,False,False,Released
158752,Escape from Tomorrow,2013-10-11,2013,650000,171962,90,0.7824,4.808,240,en,"Horror, Fantasy, Comedy, Drama, Science Fiction, Thriller",6,False,False,Released
158852,Tomorrowland,2015-05-19,2015,190000000,209200000,130,9.8199,6.29,7328,en,"Adventure, Family, Mystery, Science Fiction",4,False,False,Released
158884,A Teacher,2013-09-06,2013,100000,8348,76,1.5391,4.57,100,en,Drama,1,False,False,Released
159014,20 Feet from Stardom,2013-06-14,2013,1000000,5892466,89,1.7279,7.172,259,en,"Documentary, Music",2,False,False,Released
159447,"Mommies, Happy New Year!",2012-12-27,2012,2000000,11666088,90,5.2271,5.1,27,ru,"Comedy, Drama",2,True,False,Released
159824,Hotel Transylvania 2,2015-09-21,2015,80000000,473200000,89,8.9603,6.763,6101,en,"Animation, Comedy, Family, Fantasy",4,True,False,Released
160070,Apartment 1303 3D,2012-12-06,2012,5000000,3377891,101,0.7881,3.6,302,en,Horror,1,False,False,Released
160588,Blue Jasmine,2013-08-01,2013,18000000,99104804,99,3.1083,6.98,3640,en,Drama,1,False,False,Released
160704,The Berlin File,2013-01-30,2013,9000000,48965210,120,3.4894,6.692,224,ko,"Action, Thriller, Crime",3,False,False,Released
160768,Jimmy P.,2013-09-11,2013,10000000,30283,117,1.5957,6.1,129,en,Drama,1,False,False,Released
161321,The Power of Few,2013-02-15,2013,4000000,45659,96,0.7613,5.2,79,en,"Crime, Drama",2,False,False,Released
161468,Inkaar,2013-01-18,2013,850000,1600000,133,0.45,5.4,21,hi,,0,False,False,Released
161545,Everything Everything Nothing Nothing,2012-11-30,2012,5579750,8927600,87,0.3315,5.232,272,it,Comedy,1,True,False,Released
162903,The Fifth Estate,2013-10-11,2013,28000000,8555008,128,3.1862,6.013,1071,en,"Drama, Thriller",2,False,False,Released
164251,Serena,2014-10-12,2014,30000000,5092129,109,1.9402,5.59,1063,en,Drama,1,False,False,Released
164300,7 años de matrimonio,2013-01-25,2013,1500000,193081,99,0.4594,5.2,19,es,"Comedy, Romance",2,False,False,Released
164331,Spiders,2013-02-08,2013,7000000,257019,89,1.4244,4.4,182,en,"Science Fiction, Thriller",2,False,False,Released
164372,The Snow Queen,2012-10-11,2012,7000000,13567781,76,2.0341,5.7,175,ru,"Animation, Fantasy, Family",3,True,False,Released
164457,Out of the Furnace,2013-11-12,2013,22000000,15400000,116,3.6867,6.566,2116,en,"Thriller, Drama, Crime",3,False,False,Released
164558,One Direction: This Is Us,2013-08-20,2013,10000000,68500000,92,2.8993,8.23,1061,en,"Documentary, Music",2,False,False,Released
165463,The Priest's Children,2013-01-03,2013,1750000,1417453,93,0.414,6.4,72,hr,"Comedy, Drama",2,False,False,Released
165904,Special 26,2013-02-07,2013,7100000,18000000,144,1.8038,7.301,221,hi,"Crime, Drama, Thriller",3,False,False,Released
166424,Fantastic Four,2015-08-05,2015,120000000,167977596,100,6.3905,4.438,6373,en,"Action, Adventure, Science Fiction",3,False,False,Released
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,2017,230000000,795922298,129,9.1998,6.7,12739,en,"Adventure, Action, Fantasy",3,True,False,Released
166428,How to Train Your Dragon: The Hidden World,2019-01-03,2019,129000000,539987993,104,9.667,7.75,7052,en,"Animation, Family, Adventure",3,True,False,Released
167032,Curse of Chucky,2013-10-08,2013,5000000,3876587,97,4.5906,5.934,1697,en,"Horror, Thriller",2,True,False,Released
167073,Brooklyn,2015-10-20,2015,11000000,62076141,111,4.669,7.303,3248,en,"Romance, Drama, History",3,False,False,Released
167221,Long Live Freedom,2013-02-13,2013,5000000,3768967,94,0.3283,6.806,209,it,"Comedy, Drama",2,False,False,Released
167449,The Guillotines,2012-12-20,2012,15000000,5290,113,2.2678,5.6,55,zh,"Action, History, Adventure, Drama",4,False,False,Released
167810,Lost River,2015-04-08,2015,2000000,45431,95,1.4776,5.699,640,en,"Drama, Fantasy, Thriller",3,False,False,Released
168026,Ah Boys To Men,2012-11-07,2012,3000000,6180000,108,0.7269,6.1,16,en,Comedy,1,True,False,Released
168259,Furious 7,2015-04-01,2015,190000000,1515400000,137,10.6388,7.217,11226,en,"Action, Crime, Thriller",3,True,False,Released
168530,Ride Along,2014-01-07,2014,25000000,153997819,99,4.2521,6.252,2401,en,"Action, Comedy",2,True,False,Released
168672,American Hustle,2013-12-03,2013,40000000,251171807,138,5.7704,6.855,7700,en,"Drama, Crime",2,False,False,Released
169209,Empire State,2013-09-03,2013,11000000,3639345,94,2.3946,5.404,734,en,"Action, Drama",2,False,False,Released
169813,Short Term 12,2013-08-23,2013,1000000,1645164,96,3.0654,7.757,1400,en,Drama,1,False,False,Released
169817,Swim Little Fish Swim,2014-01-22,2014,70000,354877,94,0.3799,4.6,19,fr,"Comedy, Drama",2,False,False,Released
169881,The Physician,2013-12-25,2013,36000000,57284237,155,6.7008,7.333,1172,en,"Adventure, Drama, History",3,True,False,Released
169917,A Walk Among the Tombstones,2014-09-18,2014,28000000,58834384,114,5.4492,6.33,2993,en,"Crime, Drama, Mystery, Thriller",4,False,False,Released
170522,Asterix: The Mansions of the Gods,2014-11-26,2014,30000000,51379470,85,2.2386,6.791,1462,fr,"Animation, Comedy, Adventure, Family",4,True,False,Released
170687,The Boxtrolls,2014-09-10,2014,60000000,108255770,97,4.4495,6.708,1785,en,"Animation, Comedy, Family, Fantasy",4,False,False,Released
171274,Inherent Vice,2014-12-12,2014,20000000,14810975,149,6.3919,6.544,2697,en,"Drama, Mystery, Comedy",3,False,False,Released
171372,Frank,2014-05-09,2014,1000000,1897363,95,1.9459,6.854,1716,en,"Comedy, Drama, Mystery",3,False,False,Released
171424,The Green Inferno,2013-09-08,2013,5000000,12931420,100,2.9179,5.736,1574,en,"Adventure, Horror",2,False,False,Released
171879,The Attacks Of 26/11,2013-03-01,2013,3300000,18000000,116,0.4224,7.081,31,hi,"Action, Crime, History, Thriller",4,False,False,Released
172385,Rio 2,2014-03-19,2014,103000000,498781117,101,7.5699,6.52,3733,en,"Animation, Adventure, Comedy, Family",4,True,False,Released
172391,Khumba,2013-07-18,2013,20000000,27200000,85,2.9799,6.011,268,en,"Animation, Adventure, Family",3,False,False,Released
172792,Holy Ghost People,2014-05-13,2014,2000000,120000,93,0.413,5.1,27,en,"Drama, Thriller",2,False,False,Released
173897,Resident Evil: The Final Chapter,2016-12-23,2016,40000000,312242626,107,0.3246,6.096,3449,en,"Action, Horror, Science Fiction",3,True,False,Released
173931,Legend of Kung Fu Rabbit,2011-07-11,2011,19000000,3699225,89,1.2151,3.2,12,zh,"Action, Adventure, Animation, Comedy, Family",5,True,False,Released
174645,Java Heat,2013-03-06,2013,15000000,1061,104,1.004,5.3,87,en,"Action, Crime, Drama, Thriller",4,False,False,Released
174671,Dark Touch,2013-09-27,2013,2729542,256979,90,0.6603,5.111,126,en,Horror,1,False,False,Released
174675,The Machine,2013-04-25,2013,1500000,314131,92,2.114,5.895,859,en,"Science Fiction, Thriller",2,False,False,Released
174733,Metro,2013-02-21,2013,13000000,4463059,130,2.6061,6.698,366,ru,"Action, Thriller",2,False,False,Released
174751,Jane Got a Gun,2015-12-31,2015,25000000,3771345,98,3.0188,5.8,864,en,"Western, Action, Drama",3,False,False,Released
175528,Baggage Claim,2013-09-27,2013,8500000,22456509,96,1.6615,5.3,212,en,"Romance, Comedy",2,False,False,Released
175541,Black Nativity,2013-11-27,2013,17500000,7018189,93,1.0564,5.1,62,en,"Music, Drama",2,False,False,Released
175555,A Madea Christmas,2013-12-13,2013,25000000,53396635,99,0.5621,6.5,156,en,"Comedy, Drama",2,True,False,Released
175574,Free Birds,2013-10-30,2013,55000000,110000000,91,4.1317,5.879,845,en,"Animation, Comedy, Family",3,False,False,Released
176124,Home Run,2013-04-19,2013,1200000,2861020,114,2.4581,6.2,61,en,Drama,1,False,False,Released
177047,Decoding Annie Parker,2014-05-02,2014,2000000,60048,91,0.9547,6.0,90,en,Drama,1,False,False,Released
177494,Veronica Mars,2014-03-13,2014,6000000,3500000,107,2.7568,6.623,1143,en,"Crime, Drama, Comedy",3,False,False,Released
177572,Big Hero 6,2014-10-24,2014,165000000,657870525,102,19.6365,7.723,16492,en,"Adventure, Family, Animation, Action, Comedy",5,False,False,Released
177677,Mission: Impossible - Rogue Nation,2015-07-28,2015,150000000,682716636,131,9.356,7.222,9657,en,"Action, Adventure",2,True,False,Released
177699,Alan Partridge: Alpha Papa,2013-07-24,2013,4000000,9800000,90,1.489,6.633,490,en,Comedy,1,False,False,Released
179111,A Field in England,2013-07-05,2013,300000,600000,90,1.868,6.187,289,en,"Horror, Thriller, Fantasy",3,False,False,Released
179144,The Great Beauty,2013-05-21,2013,9200000,24930592,142,2.285,7.51,3307,it,Drama,1,False,False,Released
179812,Camp,2013-02-22,2013,200000,325000,111,0.2632,7.5,15,en,Drama,1,False,False,Released
179826,Odd Thomas,2013-01-29,2013,27000000,1149267,97,4.8562,6.943,1442,en,"Mystery, Thriller",2,False,False,Released
180048,Amen,2013-03-21,2013,110000,270000,165,0.618,7.5,35,ml,"Fantasy, Music, Romance",3,False,False,Released
180147,We Are the Nobles,2013-03-28,2013,2000000,26433651,108,1.2886,7.931,532,es,Comedy,1,False,False,Released
180272,Friends: Naki on Monster Island,2011-12-17,2011,1490000,378187,87,1.3636,7.1,27,ja,"Animation, Comedy, Family",3,False,False,Released
180299,The Raid 2,2014-03-27,2014,4500000,6566916,150,5.8533,7.609,2559,id,"Action, Crime, Thriller",3,True,False,Released
180314,Salinger,2013-09-06,2013,2000000,650675,125,1.9806,6.3,68,en,Documentary,1,False,False,Released
180680,Himmatwala,2013-03-29,2013,9500000,6800000,150,0.089,2.917,54,hi,"Action, Comedy, Drama",3,False,False,Released
180853,Chashme Baddoor,2013-04-05,2013,37000000,5500000,120,0.5481,4.519,27,hi,"Comedy, Drama",2,False,False,Released
